time,P,G(i),H_sun,T2m,WS10m,Int
2015-05-07 12:00,650.63,782.36,67.91,12.77,5.66,0
2015-05-07 13:00,478.03,575.8,72.16,13.24,5.31,0
2015-05-07 14:00,479.19,577.25,67.45,13.64,5.52,0
2015-05-07 15:00,431.07,517.88,57.51,13.6,5.79,0
2015-05-07 16:00,347.53,418.07,45.82,13.49,6.07,0
2015-05-07 17:00,117.69,154.55,33.71,13.36,6.07,0
2015-05-07 18:00,57.15,83.68,21.4,12.73,5.93,0
2015-05-07 19:00,19.13,36.26,9.27,12.46,5.45,0
2015-05-07 20:00,0,0,0,11.96,4.55,0
2015-05-07 21:00,0,0,0,11.58,3.86,0
2015-05-07 22:00,0,0,0,11.36,3.17,0
2015-05-07 23:00,0,0,0,11.21,2.62,0
2015-05-08 00:00,0,0,0,10.44,1.1,0
2015-05-08 01:00,0,0,0,10.07,0.62,0
2015-05-08 02:00,0,0,0,9.44,1.24,0
2015-05-08 03:00,0,0,0,9.42,2.21,0
2015-05-08 04:00,0,0,0,9.79,2.62,0
2015-05-08 05:00,0,0,0,9.3,1.38,0
2015-05-08 06:00,0,0,0,9.92,0.41,0
2015-05-08 07:00,32.84,53.6,9.97,9.79,0.34,0
2015-05-08 08:00,98.18,153.03,22.12,11.21,0.83,0
2015-05-08 09:00,87.7,119.94,34.44,12.16,1.38,0
2015-05-08 10:00,217.82,272.53,46.66,13.07,1.52,0
2015-05-08 11:00,365.8,451.56,58.32,13.99,1.66,0
2015-05-08 12:00,437.57,533.17,68.14,14.04,3.72,0
2015-05-08 13:00,429.91,523.63,72.43,14.28,4.07,0
2015-05-08 14:00,441.28,535.91,67.67,14.36,4.55,0
2015-05-08 15:00,538.69,651.86,57.67,14.35,4.9,0
2015-05-08 16:00,295.07,359.68,45.96,14.19,5.1,0
2015-05-08 17:00,474.23,568.72,33.84,13.82,5.38,0
2015-05-08 18:00,61.51,89.26,21.53,13.76,5.59,0
2015-05-08 19:00,50.36,97.18,9.41,13.18,5.52,0
2015-05-08 20:00,0,0,0,12.51,5.03,0
2015-05-08 21:00,0,0,0,12.13,4.76,0
2015-05-08 22:00,0,0,0,11.89,4.48,0
2015-05-08 23:00,0,0,0,11.75,4.21,0
2015-05-09 00:00,0,0,0,11.85,2.97,0
2015-05-09 01:00,0,0,0,11.62,3.24,0
2015-05-09 02:00,0,0,0,11.48,3.72,0
2015-05-09 03:00,0,0,0,11.41,4,0
2015-05-09 04:00,0,0,0,11.39,4.28,0
2015-05-09 05:00,0,0,0,11.3,4.41,0
2015-05-09 06:00,0,0,0,11.25,4.34,0
2015-05-09 07:00,25.09,43.93,10.13,11.34,4.28,0
2015-05-09 08:00,46.49,70.66,22.27,11.87,4.34,0
2015-05-09 09:00,134.86,174.3,34.58,12.74,4.83,0
2015-05-09 10:00,510.38,612.76,46.82,13.63,5.38,0
2015-05-09 11:00,674.05,809.27,58.5,14.38,6.14,0
2015-05-09 12:00,788.23,950.96,68.37,14.78,7.17,0
2015-05-09 13:00,846.27,1022.82,72.7,14.65,7.72,0
2015-05-09 14:00,843.96,1017.51,67.88,14.4,7.86,0
2015-05-09 15:00,778.9,933.13,57.83,14.21,7.66,0
2015-05-09 16:00,656.19,779.88,46.09,14.01,7.31,0
2015-05-09 17:00,477.23,568.4,33.96,13.67,6.97,0
2015-05-09 18:00,257.96,328.66,21.65,13.27,6.9,0
2015-05-09 19:00,51.09,97.87,9.55,12.64,6.76,0
2015-05-09 20:00,0,0,0,12.06,6.41,0
2015-05-09 21:00,0,0,0,11.76,6.14,0
2015-05-09 22:00,0,0,0,11.57,5.72,0
2015-05-09 23:00,0,0,0,11.44,5.72,0
2015-05-10 00:00,0,0,0,11.49,5.79,0
2015-05-10 01:00,0,0,0,11.45,6.07,0
2015-05-10 02:00,0,0,0,11.35,6.55,0
2015-05-10 03:00,0,0,0,11.18,6.62,0
2015-05-10 04:00,0,0,0,11.11,6.34,0
2015-05-10 05:00,0,0,0,11.1,5.72,0
2015-05-10 06:00,0,0,0,11.01,4.76,0
2015-05-10 07:00,25.79,44.81,10.29,11.21,4.41,0
2015-05-10 08:00,67.36,95.76,22.41,12.5,4.76,0
2015-05-10 09:00,231.59,289.87,34.73,13.89,5.1,0
2015-05-10 10:00,513.91,621.4,46.97,15.16,5.52,0
2015-05-10 11:00,675.25,820.61,58.68,16.1,5.66,0
2015-05-10 12:00,780.9,963.02,68.6,15.87,4.97,0
2015-05-10 13:00,836.61,1033.37,72.96,16.36,5.86,0
2015-05-10 14:00,836.1,1027.36,68.09,16.36,6.48,0
2015-05-10 15:00,774.79,943.23,57.99,16.22,6.69,0
2015-05-10 16:00,656.29,790.2,46.22,16.01,6.76,0
2015-05-10 17:00,480.39,577.79,34.09,15.61,6.9,0
2015-05-10 18:00,261.26,334.87,21.78,14.76,7.1,0
2015-05-10 19:00,52.48,100.9,9.68,13.95,7.1,0
2015-05-10 20:00,0,0,0,13.08,6.69,0
2015-05-10 21:00,0,0,0,12.56,6.34,0
2015-05-10 22:00,0,0,0,12.21,6.21,0
2015-05-10 23:00,0,0,0,11.88,6.28,0
2015-05-11 00:00,0,0,0,12.1,6.34,0
2015-05-11 01:00,0,0,0,11.83,6.21,0
2015-05-11 02:00,0,0,0,11.59,6.21,0
2015-05-11 03:00,0,0,0,11.42,6.14,0
2015-05-11 04:00,0,0,0,11.25,6,0
2015-05-11 05:00,0,0,0,11.14,5.66,0
2015-05-11 06:00,0,0,0,11.06,5.31,0
2015-05-11 07:00,9.65,22.85,10.44,11.21,5.03,0
2015-05-11 08:00,111.27,151.58,22.55,11.97,4.69,0
2015-05-11 09:00,243.54,304.29,34.87,13.15,4.28,0
2015-05-11 10:00,402.45,488.95,47.12,14.5,4.62,0
2015-05-11 11:00,587.26,711.16,58.85,15.44,5.79,0
2015-05-11 12:00,627.64,758.85,68.82,15.7,7.17,0
2015-05-11 13:00,681.99,824.65,73.22,15.84,8,0
2015-05-11 14:00,696.15,838.4,68.29,15.73,8.55,0
2015-05-11 15:00,785.55,940.51,58.14,15.39,9.1,0
2015-05-11 16:00,664.74,787.53,46.35,14.85,9.24,0
2015-05-11 17:00,484.8,575.36,34.21,14.27,9.24,0
2015-05-11 18:00,187.48,240.06,21.9,13.81,9.1,0
2015-05-11 19:00,41.59,71.75,9.82,12.94,8.69,0
2015-05-11 20:00,0,0,0,12.05,8.48,0
2015-05-11 21:00,0,0,0,11.5,8.41,0
2015-05-11 22:00,0,0,0,11.28,8.41,0
2015-05-11 23:00,0,0,0,11.12,8.34,0
2015-05-12 00:00,0,0,0,10.99,8,0
2015-05-12 01:00,0,0,0,10.83,8.21,0
2015-05-12 02:00,0,0,0,10.67,8.21,0
2015-05-12 03:00,0,0,0,10.5,8.14,0
2015-05-12 04:00,0,0,0,10.37,8.34,0
2015-05-12 05:00,0,0,0,10.25,8.55,0
2015-05-12 06:00,0,0,0,10.2,8.62,0
2015-05-12 07:00,29.4,49.21,10.58,10.38,8.76,0
2015-05-12 08:00,84.47,146.66,22.69,11.05,9.1,0
2015-05-12 09:00,314.01,393.09,35,11.84,9.17,0
2015-05-12 10:00,531.51,627.15,47.26,12.78,9.24,0
2015-05-12 11:00,697.74,825.14,59.01,13.77,9.03,0
2015-05-12 12:00,803.56,964.82,69.03,14.89,8.41,0
2015-05-12 13:00,860.52,1036.22,73.47,15.2,9.17,0
2015-05-12 14:00,859.13,1030.32,68.49,15.1,9.86,0
2015-05-12 15:00,798.22,948.48,58.29,14.66,10.28,0
2015-05-12 16:00,674.14,794.6,46.48,14.16,9.93,0
2015-05-12 17:00,492.83,582.58,34.33,13.67,9.79,0
2015-05-12 18:00,267.93,339.03,22.03,12.93,9.72,0
2015-05-12 19:00,54.5,103.63,9.95,12.12,9.59,0
2015-05-12 20:00,0,0,0,11.31,9.03,0
2015-05-12 21:00,0,0,0,10.96,8.34,0
2015-05-12 22:00,0,0,0,10.84,7.66,0
2015-05-12 23:00,0,0,0,10.84,7.79,0
2015-05-13 00:00,0,0,0,10.81,7.52,0
2015-05-13 01:00,0,0,0,10.65,7.86,0
2015-05-13 02:00,0,0,0,10.43,7.86,0
2015-05-13 03:00,0,0,0,10.23,7.31,0
2015-05-13 04:00,0,0,0,10.06,6.28,0
2015-05-13 05:00,0,0,0,9.89,5.86,0
2015-05-13 06:00,0,0,0,9.77,6,0
2015-05-13 07:00,36.51,57.99,10.72,10,6.14,0
2015-05-13 08:00,84.06,151.93,22.82,10.85,6.28,0
2015-05-13 09:00,309.78,390.45,35.13,11.7,5.79,0
2015-05-13 10:00,522.61,625.25,47.39,12.62,5.31,0
2015-05-13 11:00,624.06,751.99,59.16,13.45,5.1,0
2015-05-13 12:00,789.13,968.16,69.23,14.55,4.9,0
2015-05-13 13:00,844.03,1038.72,73.72,14.89,5.52,0
2015-05-13 14:00,842.32,1031.85,68.69,14.89,6,0
2015-05-13 15:00,780.68,944.78,58.44,14.67,6.48,0
2015-05-13 16:00,567.16,677.43,46.61,14.29,6.41,0
2015-05-13 17:00,368.97,443.69,34.45,13.9,6.07,0
2015-05-13 18:00,191.74,245.61,22.15,13.13,5.86,0
2015-05-13 19:00,34.94,57.82,10.08,12.48,5.38,0
2015-05-13 20:00,0,0,0,11.92,4.76,0
2015-05-13 21:00,0,0,0,11.62,4.14,0
2015-05-13 22:00,0,0,0,11.46,3.66,0
2015-05-13 23:00,0,0,0,11.28,3.17,0
2015-05-14 00:00,0,0,0,11.4,2.41,0
2015-05-14 01:00,0,0,0,11.21,2.34,0
2015-05-14 02:00,0,0,0,11.03,1.86,0
2015-05-14 03:00,0,0,0,10.76,1.38,0
2015-05-14 04:00,0,0,0,10.39,1.72,0
2015-05-14 05:00,0,0,0,10.23,1.79,0
2015-05-14 06:00,0,0,0,9.99,1.59,0
2015-05-14 07:00,37.06,58.87,10.85,10.2,1.17,0
2015-05-14 08:00,114.79,157.22,22.94,11.52,2.21,0
2015-05-14 09:00,225.8,282.14,35.25,12.02,2.69,0
2015-05-14 10:00,142.22,182.7,47.52,12.29,3.1,0
2015-05-14 11:00,169.35,213.78,59.31,12.6,3.79,0
2015-05-14 12:00,134.54,173.32,69.43,12.26,4.14,0
2015-05-14 13:00,131.2,169.92,73.97,13.09,4.69,0
2015-05-14 14:00,261.25,319.08,68.88,12.57,4.69,0
2015-05-14 15:00,210.27,260.65,58.58,12.8,4.41,0
2015-05-14 16:00,244.17,299.95,46.73,12.74,3.86,0
2015-05-14 17:00,347.69,422.1,34.57,12.99,3.03,0
2015-05-14 18:00,162.78,210.46,22.27,12.61,3.03,0
2015-05-14 19:00,40.25,67.12,10.22,12.29,2.9,0
2015-05-14 20:00,0,0,0,11.47,2.41,0
2015-05-14 21:00,0,0,0,11.16,1.03,0
2015-05-14 22:00,0,0,0,10.77,0.9,0
2015-05-14 23:00,0,0,0,10.45,1.24,0
2015-05-15 00:00,0,0,0,10.03,1.17,0
2015-05-15 01:00,0,0,0,9.85,1.59,0
2015-05-15 02:00,0,0,0,10.05,1.79,0
2015-05-15 03:00,0,0,0,10.24,2.07,0
2015-05-15 04:00,0,0,0,10.12,1.93,0
2015-05-15 05:00,0,0,0,10.01,1.38,0
2015-05-15 06:00,0,0,0,9.78,0.9,0
2015-05-15 07:00,30.85,50.96,10.98,9.32,1.31,0
2015-05-15 08:00,82.39,149.85,23.06,11.33,1.66,0
2015-05-15 09:00,298.93,383.21,35.37,12.31,2.34,0
2015-05-15 10:00,87.64,119.94,47.64,13,3.24,0
2015-05-15 11:00,436.72,529.31,59.46,13.65,4.14,0
2015-05-15 12:00,774.34,947.19,69.62,14.27,4.83,0
2015-05-15 13:00,833.39,1015.72,74.2,14.59,6.28,0
2015-05-15 14:00,833.64,1008.18,69.07,14.45,7.24,0
2015-05-15 15:00,772.13,924.95,58.72,14.16,7.52,0
2015-05-15 16:00,652.22,773.25,46.85,13.72,7.52,0
2015-05-15 17:00,477.03,566.33,34.69,13.25,7.52,0
2015-05-15 18:00,258.76,329.44,22.39,13.04,7.52,0
2015-05-15 19:00,53.57,102.39,10.35,12.45,7.31,0
2015-05-15 20:00,0,0,0,11.75,6.9,0
2015-05-15 21:00,0,0,0,11.43,6.83,0
2015-05-15 22:00,0,0,0,11.35,6.55,0
2015-05-15 23:00,0,0,0,11.26,6.55,0
2015-05-16 00:00,0,0,0,11.39,6.14,0
2015-05-16 01:00,0,0,0,11.32,6.9,0
2015-05-16 02:00,0,0,0,11.21,7.45,0
2015-05-16 03:00,0,0,0,11.09,7.79,0
2015-05-16 04:00,0,0,0,11,7.17,0
2015-05-16 05:00,0,0,0,10.88,6.9,0
2015-05-16 06:00,0,0,0,10.78,7.1,0
2015-05-16 07:00,27.92,47.45,11.11,10.96,7.24,0
2015-05-16 08:00,83.85,151.89,23.18,11.72,7.17,0
2015-05-16 09:00,305.88,387.04,35.48,12.79,6.69,0
2015-05-16 10:00,516.43,618.2,47.76,13.98,6.62,0
2015-05-16 11:00,680.24,813.9,59.6,14.74,7.24,0
2015-05-16 12:00,787,952.6,69.81,15.32,7.1,0
2015-05-16 13:00,715.61,865.92,74.44,15.3,7.79,0
2015-05-16 14:00,838.35,1015.03,69.25,14.9,7.52,0
2015-05-16 15:00,644.42,773.55,58.86,14.8,7.31,0
2015-05-16 16:00,500.12,597.83,46.98,14.59,6.9,0
2015-05-16 17:00,332.43,401.09,34.8,14,6.48,0
2015-05-16 18:00,171.39,220.68,22.51,13.52,5.93,0
2015-05-16 19:00,29.79,50.21,10.48,12.87,5.17,0
2015-05-16 20:00,0,0,0,12.24,4.76,0
2015-05-16 21:00,0,0,0,11.84,4.69,0
2015-05-16 22:00,0,0,0,11.63,4.55,0
2015-05-16 23:00,0,0,0,11.47,4.28,0
2015-05-17 00:00,0,0,0,11.34,5.38,0
2015-05-17 01:00,0,0,0,11.28,5.03,0
2015-05-17 02:00,0,0,0,11.16,4.76,0
2015-05-17 03:00,0,0,0,11.05,4.34,0
2015-05-17 04:00,0,0,0,10.98,4.28,0
2015-05-17 05:00,0,0,0,11.08,4.55,0
2015-05-17 06:00,0,0,0,11.24,4.69,0
2015-05-17 07:00,38.35,60.63,11.23,11.49,4.55,0
2015-05-17 08:00,95.02,128.56,23.29,12.12,4.62,0
2015-05-17 09:00,145.36,186.56,35.59,12.8,4.55,0
2015-05-17 10:00,405.91,491.63,47.87,13.67,4.48,0
2015-05-17 11:00,485.57,589.45,59.73,14.53,4.55,0
2015-05-17 12:00,771.34,941.81,69.99,14.48,5.1,0
2015-05-17 13:00,591.28,720.51,74.66,15.09,5.31,0
2015-05-17 14:00,507,615.54,69.44,15.33,5.66,0
2015-05-17 15:00,419.07,506.61,59,15.27,6.48,0
2015-05-17 16:00,420.65,504.76,47.1,14.67,6.83,0
2015-05-17 17:00,214.78,266.1,34.92,14.16,6.76,0
2015-05-17 18:00,110.58,147.14,22.63,13.54,6.41,0
2015-05-17 19:00,29.06,49.28,10.6,12.93,6.07,0
2015-05-17 20:00,0,0,0,12.33,5.86,0
2015-05-17 21:00,0,0,0,11.95,5.79,0
2015-05-17 22:00,0,0,0,11.8,5.24,0
2015-05-17 23:00,0,0,0,11.6,5.1,0
2015-05-18 00:00,0,0,0,11.54,6.28,0
2015-05-18 01:00,0,0,0,11.4,6.07,0
2015-05-18 02:00,0,0,0,11.25,6.07,0
2015-05-18 03:00,0,0,0,11.1,6.14,0
2015-05-18 04:00,0,0,0,10.99,6.28,0
2015-05-18 05:00,0,0,0,10.92,6.34,0
2015-05-18 06:00,0,0,0,10.96,6.28,0
2015-05-18 07:00,37.7,59.75,11.34,11.26,6.07,0
2015-05-18 08:00,115.29,163.51,23.4,11.92,6.21,0
2015-05-18 09:00,188.88,236.75,35.69,12.86,6.14,0
2015-05-18 10:00,508.55,608.36,47.98,13.76,6.48,0
2015-05-18 11:00,672.14,802.76,59.85,14.52,7.24,0
2015-05-18 12:00,780.92,941.56,70.16,15.11,7.45,0
2015-05-18 13:00,837.34,1010.81,74.89,15.23,8.28,0
2015-05-18 14:00,835.16,1005.23,69.61,14.94,8.48,0
2015-05-18 15:00,771.69,923.14,59.14,14.69,8.28,0
2015-05-18 16:00,652.45,773.82,47.22,14.38,8.21,0
2015-05-18 17:00,477.06,567.5,35.03,13.89,7.93,0
2015-05-18 18:00,259.73,331.35,22.75,13.45,7.59,0
2015-05-18 19:00,55.05,104.65,10.73,12.91,7.17,0
2015-05-18 20:00,0,0,0,12.32,6.69,0
2015-05-18 21:00,0,0,0,11.92,6.55,0
2015-05-18 22:00,0,0,0,11.74,6.55,0
2015-05-18 23:00,0,0,0,11.62,6.69,0
2015-05-19 00:00,0,0,0,11.42,6.9,0
2015-05-19 01:00,0,0,0,11.41,6.83,0
2015-05-19 02:00,0,0,0,11.31,6.48,0
2015-05-19 03:00,0,0,0,11.26,6.69,0
2015-05-19 04:00,0,0,0,11.19,7.31,0
2015-05-19 05:00,0,0,0,11.09,7.38,0
2015-05-19 06:00,0,0,0,11.02,7.1,0
2015-05-19 07:00,27.88,47.45,11.45,11.19,6.69,0
2015-05-19 08:00,82.26,149.86,23.5,11.97,6.62,0
2015-05-19 09:00,248.76,308.52,35.79,12.9,6.76,0
2015-05-19 10:00,512.26,611.37,48.08,13.72,7.1,0
2015-05-19 11:00,675.55,806.11,59.97,14.41,7.38,0
2015-05-19 12:00,783.39,944.19,70.33,15.37,7.79,0
2015-05-19 13:00,839.05,1013.57,75.1,15.47,8.41,0
2015-05-19 14:00,836.42,1007.07,69.79,15.19,8.69,0
2015-05-19 15:00,772.47,925.07,59.27,14.81,8.21,0
2015-05-19 16:00,535.36,636.5,47.33,14.54,8,0
2015-05-19 17:00,284.21,345.09,35.14,14.22,7.72,0
2015-05-19 18:00,152.6,197.53,22.87,13.76,7.31,0
2015-05-19 19:00,38.78,62.89,10.86,13.04,6.97,0
2015-05-19 20:00,0,0,0,12.35,6.62,0
2015-05-19 21:00,0,0,0,11.98,6.62,0
2015-05-19 22:00,0,0,0,11.83,6.28,0
2015-05-19 23:00,0,0,0,11.7,5.86,0
2015-05-20 00:00,0,0,0,11.4,6.76,0
2015-05-20 01:00,0,0,0,11.47,6.34,0
2015-05-20 02:00,0,0,0,11.46,6,0
2015-05-20 03:00,0,0,0,11.58,5.93,0
2015-05-20 04:00,0,0,0,11.57,5.59,0
2015-05-20 05:00,0,0,0,11.43,5.17,0
2015-05-20 06:00,0,0,0,11.3,5.1,0
2015-05-20 07:00,39.8,62.39,11.56,11.4,5.03,0
2015-05-20 08:00,51.09,76.24,23.59,12.05,5.1,0
2015-05-20 09:00,154.99,197.6,35.88,12.9,5.31,0
2015-05-20 10:00,167.17,211.99,48.18,13.82,5.24,0
2015-05-20 11:00,273.81,336.23,60.09,14.52,5.24,0
2015-05-20 12:00,355.83,433.62,70.48,15.28,5.79,0
2015-05-20 13:00,818.09,1001.51,75.31,15.49,6.07,0
2015-05-20 14:00,814.54,996.71,69.96,15.5,6.07,0
2015-05-20 15:00,754.87,916.66,59.4,15.34,6.07,0
2015-05-20 16:00,639.33,768.5,47.45,15.08,6,0
2015-05-20 17:00,469.65,564.73,35.25,14.56,5.79,0
2015-05-20 18:00,258.06,331.18,22.98,13.85,5.72,0
2015-05-20 19:00,55.52,105.96,10.98,13.14,5.45,0
2015-05-20 20:00,0,0,0,12.41,5.31,0
2015-05-20 21:00,0,0,0,11.98,5.24,0
2015-05-20 22:00,0,0,0,11.79,5.45,0
2015-05-20 23:00,0,0,0,11.66,5.17,0
2015-05-21 00:00,0,0,0,11.42,6.62,0
2015-05-21 01:00,0,0,0,11.45,6.34,0
2015-05-21 02:00,0,0,0,11.43,6.28,0
2015-05-21 03:00,0,0,0,11.4,6.14,0
2015-05-21 04:00,0,0,0,11.41,5.93,0
2015-05-21 05:00,0,0,0,11.33,5.66,0
2015-05-21 06:00,0,0,0,11.31,5.59,0
2015-05-21 07:00,25.07,43.93,11.66,11.62,5.72,0
2015-05-21 08:00,111.39,149.7,23.68,12.33,5.52,0
